push_n,fell,recovered,recovery_time_s,max_tilt_deg,velocity_loss,pre_push_vel_err,feet_in_contact_at_push,peak_dv,direction_deg
0.0,False,True,0.0,3.20625638961792,0.0,0.7027456164360046,4.0,0.17836017906665802,90.0
0.0,False,True,0.0,2.3353159427642822,0.0,0.6129034757614136,5.0,0.16254647076129913,90.0
0.0,False,True,0.0,2.283190965652466,0.0,0.646452009677887,7.0,0.1926979124546051,90.0
0.0,False,True,0.0,3.0418882369995117,0.0,0.6451648473739624,8.0,0.18311625719070435,90.0
0.0,False,True,0.0,2.448965311050415,0.0,0.559026837348938,8.0,0.16640107333660126,90.0
0.0,False,True,0.0,3.15678334236145,0.0,0.6427834033966064,5.0,0.13044823706150055,90.0
0.0,False,True,0.0,2.466803550720215,0.0,0.583869993686676,8.0,0.13450083136558533,90.0
0.0,False,True,0.0,2.742382526397705,0.0,0.6192750334739685,6.0,0.15105995535850525,90.0
0.0,False,True,0.0,2.6529152393341064,0.0,0.6000216603279114,5.0,0.19868673384189606,90.0
0.0,False,True,0.0,3.035123586654663,0.0,0.7364619374275208,5.0,0.15015864372253418,90.0
0.0,False,True,0.0,2.4019997119903564,0.0,0.6059334874153137,11.0,0.1704530566930771,90.0
0.0,False,True,0.0,2.5808091163635254,0.0,0.6586222648620605,3.0,0.16511830687522888,90.0
0.0,False,True,0.0,2.2742581367492676,0.0,0.5917109847068787,13.0,0.20329105854034424,90.0
0.0,False,True,0.0,3.470005512237549,0.0,0.6657452583312988,5.0,0.16271933913230896,90.0
0.0,False,True,0.0,3.1240556240081787,0.0,0.6296162605285645,3.0,0.16973523795604706,90.0
0.0,False,True,0.0,2.6367814540863037,0.0,0.6421825289726257,12.0,0.19979745149612427,90.0
0.0,False,True,0.0,2.855264663696289,0.0,0.6496853828430176,6.0,0.15970541536808014,90.0
0.0,False,True,0.0,3.0229732990264893,0.0,0.6350861191749573,4.0,0.18111707270145416,90.0
0.0,False,True,0.0,3.1758882999420166,0.0,0.7514523863792419,4.0,0.17812199890613556,90.0
0.0,False,True,0.0,2.6389336585998535,0.0,0.6045973300933838,10.0,0.18160323798656464,90.0
0.0,False,True,0.0,2.879160165786743,0.0,0.6193462610244751,9.0,0.12026723474264145,90.0
0.0,False,True,0.0,2.9104692935943604,0.0,0.6079992055892944,8.0,0.16210627555847168,90.0
0.0,False,True,0.0,2.7373814582824707,0.0,0.6520278453826904,5.0,0.15898802876472473,90.0
0.0,False,True,0.0,2.996239423751831,0.0,0.6404203772544861,7.0,0.1588762104511261,90.0
0.0,False,True,0.0,2.7729759216308594,0.0,0.6640352606773376,2.0,0.18674620985984802,90.0
0.0,False,True,0.0,2.613593101501465,0.0,0.6340340375900269,6.0,0.16050054132938385,90.0
0.0,False,True,0.0,2.9464991092681885,0.0,0.6580085754394531,5.0,0.1653328835964203,90.0
0.0,False,True,0.0,2.9141664505004883,0.0,0.665833055973053,3.0,0.20560593903064728,90.0
0.0,False,True,0.0,3.2689626216888428,0.0,0.6808896660804749,3.0,0.13130038976669312,90.0
0.0,False,True,0.0,2.9895026683807373,0.0,0.7224761247634888,3.0,0.1823696494102478,180.0
0.0,False,True,0.0,2.763854742050171,0.0,0.5831859111785889,3.0,0.18377414345741272,180.0
0.0,False,True,0.0,2.5395238399505615,0.0,0.5875570178031921,12.0,0.21506795287132263,180.0
0.0,False,True,0.0,2.584371328353882,0.0,0.590668261051178,10.0,0.15976834297180176,180.0
0.0,False,True,0.0,2.4343760013580322,0.0,0.5839548110961914,6.0,0.12428909540176392,180.0
0.0,False,True,0.0,2.7961738109588623,0.0,0.6350749731063843,8.0,0.15923763811588287,180.0
0.0,False,True,0.0,2.9207420349121094,0.0,0.6432554721832275,3.0,0.15342862904071808,180.0
0.0,False,True,0.0,2.5975918769836426,0.0,0.59432452917099,9.0,0.14514529705047607,180.0
0.0,False,True,0.0,2.933248519897461,0.0,0.6571413278579712,5.0,0.16232557594776154,180.0
0.0,False,True,0.0,2.569636106491089,0.0,0.594447672367096,8.0,0.17625971138477325,180.0
0.0,False,True,0.0,3.0079119205474854,0.0,0.6518322229385376,6.0,0.14580918848514557,180.0
0.0,False,True,0.0,2.583083391189575,0.0,0.615932047367096,12.0,0.16272608935832977,180.0
0.0,False,True,0.0,3.0991411209106445,0.0,0.6547339558601379,5.0,0.1485995054244995,180.0
0.0,False,True,0.0,2.488527774810791,0.0,0.605563759803772,8.0,0.16675809025764465,180.0
